,video_id,channelTitle,title,description,publishedAt,tags,viewCount,likeCount,favoriteCount,commentCount,duration,definition,caption,licensedContent,publishedDayName,durationSecs,tagCount
161,XMeucQl2kLs,Guy Skills,I Wrote A Song For My Subscribers | #Lovesong | GuySkills,"For me all beloved fans who have been with me for ages ... Much love to you
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!
___________________________________________________________________________",2022-01-30 06:00:11+00:00,"['I Wrote a song', 'singing', 'singer', 'best song of 2021', 'best song of 2022', 'best song of 2020', 'new songs', 'i wrote a song using hate comments', 'i wrote a song for subscribers', 'youtube subscribers', 'i wrote a song', 'i wrote a song lyrics', 'vibe', 'tamil vibe', 'tamil songs', 'tamil vibe time', 'chill vibes']",788.0,94.0,0.0,19.0,PT7M28S,hd,false,True,Sunday,448,17
162,ealSjmzxcFs,Guy Skills,Reply To @LEETVNetwork | The Toxic Patriarchy In Religious Politics |(ANSWER TO INDIAN PARENTS),"This video is a reply to @LEETVNetwork on an opinion regarding #female #marriage ages and #LGBTQ+ community
___________________________________________________________________________
***************THE PODCASTS WE UPLOAD ARE COMPLETELY OPINION BASED AND WE DO NOT CLAIM THESE TO BE FACTUAL LIKE @LEETVNetwork DID, THERE IS NO PERSONAL VENGENCE ON RELIGIOUS BELIEFS AND OPINIONS BUT THERE IS AN OPINION CLASH FROM MY SIDE AND FELT WRONG THAT THE FACTS HE GAVE WERE TRIGGERING*********************
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!",2022-01-23 06:00:14+00:00,"['lgbt pakistan vice', 'Pakistan gay', 'lgbt pakistan documentary', 'Islam Republic', 'LGBT', 'LGBTQ', 'LGBTQ+', 'LGBTQ+ community', 'technology sexual freedom', 'VICE News', 'VICE', 'VICE Magazine', 'documentary', 'interviews', 'world news', 'Islam', 'gay', 'Lesbian', 'Trans', 'Transgender', 'Queer', 'Questioning', 'Pride 2019', 'Indian LGBTQ+']",30278.0,1795.0,0.0,365.0,PT29M53S,hd,false,True,Sunday,1793,24
163,qm4G5ydMqlM,Guy Skills,I Put a Huge Banner On ATLANTIS (Illegal),"We did a huge banner with no budget and put it on the building which is visible from #Atlantis Worked? Didn't Work? Check it out in the video
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!",2022-01-16 06:00:26+00:00,"['vlog', 'logan paul', 'Vlogs', 'David dobrik', 'Vlog entertainment', 'Vlog', 'Indian vlogs', 'Indian vloggers', 'Us vloggers']",541.0,91.0,0.0,12.0,PT7M47S,hd,false,True,Sunday,467,9
164,q1ZQMyhJfao,Guy Skills,They HUNTED Me For MONEY (2022) | GuySkills #Money #Hunting,"The whole area was set to fire with our adventurous hunt and run game !
Watch the whole video to know if they won the money
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2022-01-09 06:00:11+00:00,,2310.0,227.0,0.0,19.0,PT13M5S,hd,false,True,Sunday,785,0
165,xwifXksbMvg,Guy Skills,Re - Creating TAMIL HERO ENTRY (Cringe Version) | Part - 2 | #Cringe #HeroEntry #Introduction #Intro,"This video is exclusively for #cringe fans XD
Normal fans PLEASE DONT #Kill me 
___________________________________________________________________________
Movie : #VettayaduVilayadu
#KamalHaasan
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2022-01-02 06:00:15+00:00,"['vettaiyaadu vilayaadu', 'vettaiyadu vilayadu', 'kamal haasan', 'GVM', 'Vettayadu vilayadu', 'Tamil movie scenes', 'Hero entry', 'Tamil heros', 'Tamil heroes', 'Kamal Haasan', 'Kamal Hassan', 'Vetayadu Vilayadu']",577.0,73.0,0.0,28.0,PT9M59S,hd,false,False,Sunday,599,12
166,dBwWwi_uUmw,Guy Skills,Re - Creating TAMIL HERO ENTRY (Cringe Version) | Part - 1 | #Cringe #HeroEntry #Introduction #Intro,"You have'nt scene the cringe version of Best tamil movie scenes (hero entry scenes) until you have watches this video fully XD
___________________________________________________________________________
Movie 1 : Ghilli
#ghilli #Vijay #Intro
Movie 2 : Vettayadu Vilayadu
#VettayaduVilayadu
Movie 3 : Singham 3
#Singam #Surya
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-12-26 06:00:12+00:00,"['Master climax fight scene', 'Tamil Clips', 'master movie remake', 'vaathi coming', 'tamil heroes entry scenes', 'tamil movie swag', 'tamil badass movie scenes', 'Thalapathy Vijay', 'Vettayadu Vilayadu', 'Singam 3', 'Tamil hero', 'Tamil mass scenes']",1159.0,131.0,0.0,35.0,PT9M26S,hd,false,False,Sunday,566,12
167,TDeqbXMYnB4,Guy Skills,"COMMENT REACTIONS, LAME TALKS and MUCH MOREEEE !!!!",,2021-12-19 22:16:01+00:00,,327.0,42.0,0.0,4.0,PT30M15S,hd,false,True,Sunday,1815,0
168,IV86whU2v7M,Guy Skills,Survivor Day - 2 @zeetamil  Tamil Re - Creation |#Recreation #Survivor #RealityShow | GuySkills,"The first episode of #Survivor #RealityShow on @zeetamil featuring #GuySkills went on really well and here is the second part of it
___________________________________________________________________________
********************DAY 2 _______FIRE________***************************
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-12-12 06:00:11+00:00,"['Zee Tamil', 'zeetamil', 'Tamil channel', 'tamil serial', 'zee tamil show', 'entertainment', 'drama', 'family', 'episode', 'latest', 'reality show', 'reality', 'tasks', 'survivor', 'tribe leader challenge', 'tribe leader', 'survivor zee tamil', 'survivor show', 'immunity challenge', 'challenges', 'tv', 'popular shows', 'Tribe leader', 'zee tamil survivor show', 'arjun', 'survivor arjun', 'survivor show on zee tamil', 'arujn interview']",1339.0,117.0,0.0,6.0,PT8M2S,hd,false,True,Sunday,482,28
169,qFxF6DfVNko,Guy Skills,Survivor @zeetamil Re - Creation | Day 1 | #Recreation #Survivor #RealityShow | GuySkills,"Recreating was not a real challenge until it came up to #Survivor #RealityShow from @zeetamil  and it definitely cannot be summed up within one single video , so we are planning to split it up into various #Episodes and let's begin... with #Day1 of the show !
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-12-05 06:00:13+00:00,"['Reality show', 'Zee tamil', 'Reality', 'Show']",1735.0,142.0,0.0,14.0,PT9M44S,hd,false,True,Sunday,584,4
170,5uBkvGG-RdE,Guy Skills,First To ESCAPE The DOG WINS |  GuySkills,"So we all decided to build up a game involving dogs in it and it ended up well

So the game was to #feed the #dogs in a given duration and the team that feeds them all under the given time wins and the loser gets a #punishment
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-11-28 06:00:10+00:00,"['Dog escape', 'Dog chase', 'Dog attacks', 'Dog bite', 'Terrifying dogs', 'Dog', 'Aggressive dogs', 'Dog deaths', 'Death due to dogs', 'Dangerous dogs', 'Dog chasing', 'What to do if a dog chases you', 'Dog teeth', 'Danger dog', 'Rabbies', 'Rabies', 'Dog bite compilation']",1692.0,176.0,0.0,11.0,PT8M12S,hd,false,True,Sunday,492,17
171,EPyz6BJ1Ujo,Guy Skills,VIKRAM - Teaser  Re Creation | #FirstGlance #Recreate #VikramTeaser | GuySkills,"So after the #Recreation of the #Kingsman stunts went on well, we decided to recreate the #Vikram #Teaser or #Vikram #FirstGlance and here is how it went #CRINGE it can be called 
___________________________________________________________________________





follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-11-21 06:00:12+00:00,"['Ulaganayagan Tube', 'Kamal Haasan', 'actor kamal haasan', 'kamal', 'ulaganayagan', 'kamal haasan movies', 'happy birthday kalam haasan', 'vikram 2020 movie', 'kamal haasan 232 title teaser', 'vikram title teaser', 'kamal hassan', 'lokesh kanagaraj kamal haasan', 'lokesh kanagaraj', 'ikamalhaasan', 'vikram kamal haasan title teaser', 'tamil movies 2020', 'sony music', 'anirudh songs', 'anirudh music', 'sony music south', 'tamil movies 2021']",1417.0,189.0,0.0,42.0,PT7M43S,hd,false,True,Sunday,463,21
172,pGiPttbHrYM,Guy Skills,Treasure Hunt | Final SHOWDOWN | #Finalshowdown,"*******************LOSER GETS A #PUNISHMENT************************
You all saw the 1st part of #Treasurehunt and have been asking me alot to upload the second part and as per your saying, here goes the #Finalshowdown of the treasurehunt #challenge.
___________________________________________________________________________follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-11-14 06:00:14+00:00,"['treasure hunting', 'treasure hunting challenge', 'challenge', 'guyskills', 'adventure', 'challenge video', '24 hours challenge', 'treasure', 'treasure chest', 'mine hunting', 'finders keepers', 'treasure hunters', 'gold digging', 'treasure searching', 'metal detecting', 'underwater metal detecting']",1210.0,118.0,0.0,9.0,PT10M42S,hd,false,True,Sunday,642,16
173,nkZ8vk1XH_4,Guy Skills,🔞#PORNOGRAPHY and #ABUSE From Relatives |#standupforpontharani,"In this #Podcast we have spoken mostly of #Porn and how it affects and rewires your brain to be normalized with #Abuse and and #Bodyshaming.
However, the key motive of this podcast is to emphasis on the abuse that teens and kids face from their own relatives and we think that it is a side effect of porn and we now dealt with it in form of #Awareness
#Standupforpontharani
___________________________________________________________________________
Links that might be of use to know more about what and how porn drives you:
https://youtu.be/Ox3d2jV757k
https://youtu.be/GGc6ES7-448
https://youtu.be/u-EamWsSfJQ
https://youtu.be/TB29kuLfOe4
https://youtu.be/n3O0f2QCblo
https://youtu.be/lL3OlNXIG4A
https://youtu.be/SwMiuXHDziA
https://youtu.be/CIrjAIVzN_s
https://youtu.be/vPBOmmmzckQ
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-11-13 15:00:12+00:00,"['nofap', 'self help', 'porn addiction', 'nofap benefits', '100 days of no fap', 'sex', 'sexual abuse', 'how to quit porn', 'internet pornography', 'porn brain', 'dopamine', 'addiction', 'harrassment', 'abuse', 'pornography', 'standupforpontharamani']",21296.0,1319.0,0.0,50.0,PT35M55S,hd,false,True,Saturday,2155,16
174,MSaMGX-a52A,Guy Skills,Treasure Hunt (2021) | #LOSER Gets #Punishment,"The part one of #Treasure hunting is here #Finally and watch us tear our heads off to find the treasure that we each hid !!!
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-11-07 06:00:14+00:00,"['treasure hunt', 'treasure hunting', 'treasure', 'found treasure', 'Treasures', 'Treasure', 'Gold', 'Money', 'we found a treasure', 'epic treasure hunt', 'real treasure', 'treasure chest', 'treasure finding', 'find treasure', 'treasure hunting videos', 'gold treasures']",1801.0,111.0,0.0,19.0,PT10M16S,hd,false,True,Sunday,616,16
175,M9XkwmHGnec,Guy Skills,Re-Creating KINGSMAN SECRET SERVICE Fight Scenes | GuySkills Vs #Kingsman,"NEET Coaching for Free 
Undertaken by :
http://teamkanaa.com/admission
.
Please reach out to us for any queries:
+91 7358308584 / +91 90032 72086
________________________________
In this video we tried to recreate the #insane and #Crazy #Fight #Scene from the one and only #Kingsman #SecretService and guess how it ended up XD
______________________________________________________________________",2021-10-31 06:00:11+00:00,"['Kingsman fight scenes', 'Fight scenes compilation', 'Crazy fight scenes', 'insane fight scenes', 'Kingsman stunt scenes', 'Kingsman Fight Recreation', 'Kingsman behind the scenes', 'Secret Service', 'Kingsman in real life', 'Stunts', 'Fights', 'Kingsman', 'In real life']",2359.0,226.0,0.0,45.0,PT9M31S,hd,false,False,Sunday,571,13
176,nuCOlldCMEQ,Guy Skills,REVEALING CLOTHES IS NOT A PROBLEM ⚠️🔞,"In this video we spoke a little gist about how #pornography affects relationships and i was searching on @quora #Quora for relevant questions and to my surprise people were relating pornography and sexuality with women and their revealing clothes (FACEPALM EMOJI) so i stopped right there and thought of talking about that !!!!
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-10-23 14:30:11+00:00,"['Revealing clothes', 'pornography', 'porn', 'sexual', 'revealing clothes', 'society', 'dress', 'revealing dress', 'women and sex', 'men and sex', 'sex clothes', 'lingerie', 'sex', 'porn health', 'porn in reality']",8139.0,583.0,0.0,32.0,PT50M14S,hd,false,True,Saturday,3014,15
177,yKLcqj8bYA4,Guy Skills,SHOULD I PUBLISH THIS ON  @VijayTelevision  | How to Create an #Advertisement | Guyskills,"In this video, I created an advertisement for GuySkills and i'm thinking about whether I should give it to @VijayTelevision , @suntv  or @zeetv 
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-10-17 05:30:07+00:00,"['Daniel Schiffer', 'commercials', 'advertisement', 'How to make commercials', 'how to make advertisements', 'how to make videos', 'phone commercials', 'i made a commercial with my phone', 'behind the scenes', 'filmmaking', 'commercial making']",1456.0,162.0,0.0,24.0,PT8M43S,hd,false,True,Sunday,523,11
178,NbhrtA9bLCM,Guy Skills,LOVE UNCUT | Why Relationships Break | Fearless TALKS EPISODE - 1,"In this video we have talked about the following,
Starting from:
1. What is love and where is it going these days.
2. Why relationships break these days.
3. What can be the best way to find out whether the relationship is mature.
___________________________________________________________________________
************************************************* THIS IS AN INITIATIVE TO GET ONE STEP CLOSER TO YOU GUYS AND THAT IS THROUGH PODCAST. WE ENCOURAGE YOU GUYS TO GIVE ME IDEAS ON WHAT TOPICS TO TALK                    ON WHICH YOU GUYS ARE HESITANT TO TALK AT HOME*******************************************************
___________________________________________________________________________",2021-10-09 14:30:10+00:00,"['Love', 'what is love', 'lust', 'relationships', 'break up', 'love', 'dating', 'relationship advice', 'couples', 'marriage', 'wedding', 'true love', 'why break up happens', 'broke up', 'heartbreak', 'love break', 'love failure', 'podcast', 'ask me why']",6658.0,419.0,0.0,28.0,PT1H11M40S,hd,false,True,Saturday,4300,19
179,2WKawQ7vYSM,Guy Skills,Can 4 Guys Beat A Basketball Champion ? (WINNER GETS THE MONEY) | GuySkills #4vs1,"The game is constructed in such a way that the game elevates step by sttep beginning with #1Vs1 and then #2Vs1 and working our way upto #4vs1
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-10-03 06:00:13+00:00,"['basketball', 'basketball vines', 'nba', 'NBA', 'Guyskills', 'Basketball fails', 'Basketball skills', 'Basketball funny', 'Basketball compilation', 'men basketball', 'Basketball court', 'Basketball match', 'Basketball Tournament', '2021 Basketball match', 'basketball trends', 'basketball hoop', 'national basketball association']",1201.0,150.0,0.0,23.0,PT8M28S,hd,false,True,Sunday,508,17
180,yE2sSc5IXoc,Guy Skills,PARALLEL PARKING Challenge 💯  (#GUINNESS Edition),"1. What is parallel Parking
2. How we did the #parallelparking
3. Don't let the #balloon fall
___________________________________________________________________________
HEY GSARMY , INCASE IF YOU WANNA JOIN US ON DIFFERENT OTHER GAMES , ALL YOU HAVE TO DO IS FOLLOW ON INSTAGRAM.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-09-26 06:00:23+00:00,"['parallel parking', 'parallel parking lesson', 'reverse parallel parking', 'road test', 'driving lesson', 'driving test', 'how to parallel park', 'parallel parking tips', 'parallel parking tutorial', 'easy parallel parking tips', 'easy parallel parking']",524.0,70.0,0.0,12.0,PT4M18S,hd,false,True,Sunday,258,11
181,bDazd7SnZSU,Guy Skills,SUBSCRIBERS GAMEPLAY | Answering Questions LIVE ❤️😍🔥,,2021-09-19 22:43:58+00:00,"['live game', 'subscribers game', 'live stream', 'live session', 'live question and answers', 'live truth or dare']",307.0,42.0,0.0,6.0,PT43M16S,hd,false,True,Sunday,2596,6
182,v3_r4anl5Qo,Guy Skills,WWE Wrestling ( Tackle The Ball )  | GuySkills,"1. WE #pranked Abdul by telling him that the expressions are not powerful and catch his #reactions.
.
2. EXPLAINING Why the game is #severe and thanks @WWE @Watch_WWE 
.
3. SEE Who the #winner is.
___________________________________________________________________________
A GuySkills game
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_h...


love you all so much!!!!!!",2021-09-12 05:30:11+00:00,"['WWE', 'wrestling', 'wwe raw', 'smackdown', 'football']",1010.0,112.0,0.0,19.0,PT7M33S,hd,false,True,Sunday,453,5
183,j67PY5L8rzY,Guy Skills,We Invented This Paper Plane Game. Can You Win It?,"Why not a marathon with #Paperrockets
Rules are simple. you throw the #rockets from the terrace and start #launching it from the place were it lands.
.
The #first to cross the finish line is the winner.
.
As #fun as it sounds, it is really #tiring to do the same.
.
Watch the #boys struggle their way to the finish line 😂🔥
.
.
.
.
.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-09-05 05:30:05+00:00,"['Paper rocket', 'rocket marathon', 'rocket wars', 'marathon', 'guyskills', 'GSarmy', 'Marathon', 'Rocket marathon', 'fireworks', 'trying everything new']",1290.0,166.0,0.0,22.0,PT9M20S,hd,false,True,Sunday,560,10
184,yKLnmtNrjRM,Guy Skills,No Way Home ( Way back HOME with NO MAPS) ⚠️| Guyskills #Nowayhome,"No map.
thats it. #Zero. #Zip. #Nada.
Rules are simple. 👨‍🏫
.We #blindfold the players and take them to a #place that they aren't aware of.
.
.We take off the blindfold and here's were the #game begins.
_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-
 #TASK1: 5️⃣
You have to make 5/5 people subscribe.
And ask the route to the place from the 6th person.
#TASK2: 🏴‍☠️
Once you reach the place, you need to find the hidden treasure in a given place.
_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-_-
THE PERSON TO FIND THE TREASURE BEFORE THE OTHER PLAYER, #Wins The Game.
#winsthegame
🥂🍾🍷👐
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills.mp4/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-08-29 06:00:31+00:00,"['No map challenge', 'survive without map', 'nowayhome', 'spiderman no way home', 'no way back']",2420.0,239.0,0.0,26.0,PT9M41S,hd,false,True,Sunday,581,5
185,7PrXTuKS310,Guy Skills,POLICE Caught us for GIVING TREAT | Surprise for #GSarmy #GuySkills #Police| GuySkills,"Guyskills Vs Police Episode - 2 (Inserts Fake Smile)
.
.
.
.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-08-22 06:00:01+00:00,"['Police caught us', 'guysiills', 'gsarmy', 'aslam army', 'abdul army', 'leo army', 'thoufiq army', 'Guyskills vs police', 'surprise for gsarmy', 'reveal surprise', 'mokka jokes']",2944.0,278.0,0.0,33.0,PT13M14S,hd,false,False,Sunday,794,11
186,b3DLT-ALVpw,Guy Skills,Traffic Racing  (Main Road)  | #Trafficracing #Policechase | GuySkills,"You would'nt believe what we went through in this video XD
.
.
.
Am not gonna spoil anything else

.
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-08-15 05:30:13+00:00,"['racing', 'racing bike', 'racing cycle', 'traffic cycle race', 'traffic racing', 'racing game', 'racing cycle video', 'street racing']",1057.0,162.0,0.0,25.0,PT9M1S,hd,false,True,Sunday,541,8
187,fBZ_0OqdrY4,Guy Skills,ANSWERING QUESTIONS LIVE🔥🤩,"1000 Subscribers live special🤩🔥, Never expected this much support🥺🤍. Will go live for every milestone. GSarmy grows.",2021-08-08 22:08:00+00:00,"['GSlive guyskills gsarmy', 'abdularmy abularmy aslamarmy naveetharmy guyskills gs live livestream']",791.0,65.0,0.0,8.0,PT36M31S,hd,false,True,Sunday,2191,2
188,SN5IdGj_KTQ,Guy Skills,GuySkills Recreate Kick Buttowski | GuySkills Ft. Kick Buttowski,"⚠️DO NOT TRY THIS AT HOME⚠️
This is a random vlog,
But has dynamite content in it.
We tied up a cloth to the back of a vehicle and tried to make the vehicle drag us throughout the way, .
In other words.

We relived the #legend, the #Kickbuttowski ☠️

.
.
.
.
.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-08-01 05:30:07+00:00,"['Vlog', 'GuySkills', 'Dangerous stunts', 'Kickbuttowski', 'Stunt recreation', 'Vlog squad', 'Vlogging', 'Vlog 7', 'GSarmy', 'guyskills', 'gsarmy', 'aslam army', 'naveeth army', 'leo army', 'warning', 'disclaimer', 'david dobrik', 'logan paul', 'jake paul']",929.0,134.0,0.0,20.0,PT6M32S,hd,false,True,Sunday,392,19
189,PrCihpNGaUo,Guy Skills,MANHUNT (2021) | GuySkills | #firstimeintamil #Manhunt2021 #Jailbreak,"I love @MrBeast , So i wanted to try tamil version of it.


.

.
.
.
.
.





follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-07-25 05:30:02+00:00,"['Manhunt', 'Manhunt Tamil', 'Prison break', 'Jail break', 'MrBeast']",2652.0,255.0,0.0,28.0,PT12M43S,hd,false,True,Sunday,763,5
190,sx9rIzq89GY,Guy Skills,$100 Food BATTLE | SOWCARPET | Winner Gets The Treat| #Sowcarpet #Aminjikarai | Guyskills,"What can you buy with a 100 bucks?
You can buy a hundred #chocolates and put up a #battle for the best .
___________________________________________________________________________
Watch us split into 2 #teams and roam around random places looking for shops to shop for best foods under #Budget.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!",2021-07-18 05:30:09+00:00,"['food challenge', '2x spicy noodles', 'spicy noodles', 'food challenges', 'food review', '100 rs food challenge', 'fun overloaded', 'guyskills', 'gs army', 'naveeth army', 'leo army', 'aslam army', 'abdul army', 'dt army', 'budget food shopping challenges', 'vlogging', 'Budget food challenge']",3575.0,266.0,0.0,21.0,PT12M26S,hd,false,True,Sunday,746,17
191,WKbTuGrOigA,Guy Skills,Vlog 04/07/2021 | I Got A Mail From YouTube...!,"1st part of the video, i've talked about the YouTube mail regarding the channel.
___________________________________________________________________________
The second part of the video just has this random funny translation of english and hindi movies into tamil 
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-07-04 05:30:03+00:00,"['No keyword', 'david dobrik', 'jake paul', 'logan paul', 'guyskills', 'gsarmy', 'abdul army', 'youtube monetization', 'i am tired of keywords']",646.0,75.0,0.0,12.0,PT8M39S,hd,false,True,Sunday,519,9
192,3vOxzOTSe38,Guy Skills,Recreating TELUGU FIGHT SCENES | Telugu Vs. GuySkills | #Cringefest #Telugufightscenes,"So we recreated #Marvel fight scenes previously and seems like you guys loved it and now we #Recreated #Telugu #Fight Scenes.
___________________________________________________________________________
First we shot the scenes , Scene wise and then we recreated the scene all together at the end. So stay tuned till the end.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________
*ALL THE CLIPS FROM THE RESPECTIVE MOVIES USED IN THE VIDEOS ARE NOT OWNED BY ME.
*USAGE OF THOSE VIDEO CLIPS FOR FUN/REACTION/RECREATION/TROLL/CRITICISM, COMES UNDER FAIR USE OF COPYRIGHT GUIDELINES
___________________________________________________________________________",2021-06-27 05:30:01+00:00,"['no keyword', 'NELLORE KURRALLU LK ENTERTAINMENT', 'Recreating telugu fight scenes', 'Fight scenes', 'Telugu fights', 'Trolling fight scenes', 'GuySkills', 'abdularmy', 'aslamarmy', 'naveetharmy', 'dtarmy', 'GSarmy']",2781.0,276.0,0.0,42.0,PT17M32S,hd,false,False,Sunday,1052,12
193,Eh3dwJkl-Wc,Guy Skills,PARACHUTE Competition | Closest To Target WINS ! | GuySkills,"Watch us creating parachutes and throwing them in rain to see who's parachute gets closest to the target center.
___________________________________________________________________________
follow us:
instagram:
https://www.instagram.com/guyskills2k19/

subscribe with love:
https://www.youtube.com/channel/UCH_hJVlFlFWQV2zQsjkQo5Q?view_as=subscriber


love you all so much!!!!!!
___________________________________________________________________________",2021-06-20 05:30:04+00:00,"['Pubg', 'pubg', 'BGMI', 'bgmi', 'Battlegrounds Mobile India', 'Parachute', 'GuySkills', 'GSarmy', 'gsarmy', 'Abdularmy', 'aslam army', 'naveeth army', ""fan's favourite"", 'plastic covers', 'plastic parachutes']",1173.0,123.0,0.0,19.0,PT7M37S,hd,false,True,Sunday,457,15
